648|170a06|209463|N&A Maple Type Flavor Powder - PLATED - K|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
649|340a03|202160|N&A Mocha Flavor - W.S.|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
650|144a01|202600|N&A Froot Loops Type Flavor - W.S.|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
651|134a23|209479|Natural Cinnamon Flavor Powder (Bakery Type) - PLATED - |0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
652|197a87|210056|N&A French Vanilla Flavor Powder - PLATED - K|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
653|201a18|210005|Artificial Butter Flavor (No Diacety Added) -  - K|4790|10/31/2008|10/27/2008|NULL|10/28/2007|Bridget McBride|1075.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|1|MARCELINO|98.00%|081027-1|1|250-G Jacketed Kettle|"Net 25  X 43# PAILS

5 pails on PO#4500381842 shipping to Bunge, CA 

20 pails on PO#4500377247 to Bunge, IL"|NULL|Yes|Yes|5731|PO 4500377247/4500381842BUNGE|10/17/2008|081017-1|NULL|y|pale yellow liquid|char of butter|NULL|NULL|0.20% in 0.60% salt water|char of butter|n|NULL|NULL|NULL|y|NULL|NULL|NULL|25 x 43 lb pails|1.0405 @ 23.2 C
654|382a08|211046|Natural Red Chili Pepper Flavor - W.S. - K|0|NULL|NULL|NULL|NULL|NULL|140.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
655|116a27|209925|Natural Blueberry Type Flavor - O.S. - K|5232|10/15/2008|10/10/2008|NULL|10/10/2008|Bridget McBride|39.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Jian|98.50%|081010-1|1|5-G Pail|Net Weight = 1 x 39# pails|NULL|Yes|Yes|5369|Mareblu Naturals PO#08-00133|8/27/2008|080827-3|NULL|y|clear colorless liquid|char of blueberry|NULL|NULL|0.20% in 15% sugar water w/ 0.25% citric acid|char of blueberry|n|NULL|NULL|NULL|y|refractive index: 1.4523 @ 22.1 C, DOM: 10-10-08, lot # 081010-1|NULL|NULL|1 x 39 lb pail|0.9532 @ 20.9 C
656|197a08KA|205850|N&A French Vanilla Flavor Key, 197a08 IA - W.S. - K|4762|10/15/2008|10/16/2008|NULL|10/16/2008|Bridget McBride|532.70|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Marcelino|98.50%|081016-2|1|250-G Jacketed Kettle|"Net Weight = 14 x 38.05# pails 

combine with 197a08KA 

NET SHIPPING TO OXY-DRY = 14 x 46# pails"|NULL|Yes|Yes|5436|Bay Valley Foods PO#240891|9/17/2008|080917-1|NULL|n|light greenish yellow liquid (lighter than standard)|char of eggy vanilla|NULL|NULL|0.05% in 15% sugar water|char of eggy vanilla|n|NULL|NULL|NULL|y|NULL|NULL|NULL|14 x 46 lb pails and 1 x 30.68 lb pail|
657|197a08KB|205860|N&A French Vanilla Flavor Key, 197a08 IB - W.S. - K|4762|10/15/2008|10/16/2008|NULL|NULL|Bridget McBride|111.30|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.50%|081016-3|1|50-G Wheels|"Net Weight = 14 x 7.95# pails 

combine with 197a08KB"|NULL|Yes|Yes|5442|Bay Valley Foods PO#240891|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
658|116a27|209925|Natural Blueberry Type Flavor - O.S. - K|5232|10/15/2008|10/20/2008|NULL|10/20/2008|Bridget McBride|39.00|0.00|lbs|grams|lbs|No|NULL|NULL|3|Jian|98.50%|081020-2|1|50-G Wheels|Net Weight = 3 x 39# pails|NULL|Yes|Yes|5551|Mareblu Naturals PO#08-00133|10/10/2008|081010-1|NULL|y|clear colorless liquid|char of blueberry|NULL|NULL|1 drop in 100 g 15% sugar water w/ 0.25% citric acid|char of blueberry|n|NULL|NULL|NULL|y|refractive index: 1.4526 @ 21.5 C, lot #: 081020-2|NULL|NULL|3 x 39 lb pails|0.9523@ 21.9 C
659|US-B8883|206540|N&A Butter Flavor - O.S. - D|4790|11/11/2008|11/6/2008|NULL|11/7/2008|Bridget McBride|838.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Marcelino|98.50%|081106-1|1|250-G Jacketed Kettle|Net Weight = 2 x 419# drums|NULL|Yes|Yes|5941|Bunge Oils PO#4500377247|10/15/2008|081015-2|NULL|y|clear yellow liquid|char of butter|NULL|NULL|1% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4681 @ 23.4 C, lot # 081106-1|NULL|NULL|2 x 419 lb drums|0.9220 @ 22.5 C
660|US-B8883K|201050|N&A Butter Flavor - W.S. - K|4790|11/11/2008|11/5/2008|NULL|NULL|Bridget McBride|74.51|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.50%|081105-3|1|50-G Wheels|Intermediate to US-B8883|NULL|Yes|Yes|5893|Bunge Oils PO#4500377247|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
661|395a02|210188|Natural Sweet Potato Type Flavor - W.S. - |5193|10/14/2008|10/14/2008|NULL|10/15/2008|Bridget McBride|44.00|0.00|lbs|grams|lbs|Yes|NULL|NULL|1|JIAN|98.00%|081014-2|1|5-G Pail|NET 1 X 44# PAIL|NULL|Yes|Yes|5350|TFH PUBLICATIONS PO#109554|8/1/2007|070731-2|NULL|y|brown liquid with sediment|char of sweet potato|NULL|NULL|0.20% in 15% sugar water|char of sweet potato|n|NULL|NULL|NULL|y|refractive index: 1.4367 @ 22.2 C|NULL|NULL|1 x 44 lb pail|1.0570 @ 22.1 C
662|197a105|210467|Natural Vanilla Flavor WONF (Organic Compliant) - K|5249|10/22/2008|10/16/2008|NULL|10/16/2008|Bridget McBride|52.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Jian|98.50%|081016-4|1|5-G Pail|Net Weight = 1 x 52# pail|NULL|Yes|Yes|5447|BRAT Diet LLC PO#2|9/22/2008|080922-2|NULL|y|clear colorless liquid|char of vanilla|NULL|NULL|0.20% in 15% sugar water|char of vanilla|n|NULL|NULL|NULL|y|refractive index: 1.4791 @ 22.7 C|NULL|NULL|1 x 52 lb pail|1.2531 @ 23.1 C
663|105a38|210308|Natural Apple Type Flavor Powder - SD - K|0|NULL|NULL|NULL|NULL|NULL|2950.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|NULL|100.00%|NULL|1|NULL|"CONFIDENTIAL FORMULA FOR SPRAY DRYING AT H.B. TAYLOR 

FORMULA TO NET OUT 1020 LBS OF FINISHED PRODUCT 

INLET TEMP 180C

OUTLET TEMP 100C 

Manufacturing Instructions for Emulsion: 
1) Combine water and maltodextrin, mix well 
2) Add Capsul starch, mix well
3) Add flavor oil Abelei 105a38K, mix well"|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
664|US-P8429|204720|N&A Peanut Butter Flavor - W.S. - K|4934|10/28/2008|10/23/2008|NULL|10/23/2008|Bridget McBride|38.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Jian|98.00%|081023-2|1|5-G Pail|Net Weight = 1 x 38# pail|NULL|Yes|Yes|5702|Kelly Foods PO#15117|10/2/2008|081002-4|NULL|y|clear golden yellow liquid|char of peanut butter|NULL|NULL|0.40% in 15% sugar water|char of peanut butter|n|NULL|NULL|NULL|y|refractive index: 1.4509 @ 23.4 C, lot # 081023-2, DOM: 10-23-08|NULL|NULL|1 x 38 lb pail|0.9492 @ 22.2 C
665|180a31|210962|N&A Peach Flavor - W.S. - K|5200|10/24/2008|10/23/2008|NULL|10/24/2008|Bridget McBride|215.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|1|Marcelino|98.00%|081023-1|1|50-G Wheels|Net 5 x 43# pails|NULL|Yes|Yes|0|po #p22193 NATC|10/3/2008|081003-2|NULL|y|clear colorless liquid|char of peach|NULL|NULL|0.20% in 15% sugar water w/ 0.20% citric acid|char of peach|n|NULL|NULL|NULL|y|refractive index: 1.4327 @ 22.4 C|NULL|NULL|5 x 43 lb pails|1.0278 @ 23.2 C
666|185a35|210966|N&A Pineapple Flavor - W.S. - K|5200|10/24/2008|10/21/2008|NULL|10/22/2008|Bridget McBride|43.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|1|Marcelino|98.00%|081021-3|1|5-G Pail|Net 1 x 43# pail|NULL|Yes|Yes|5533|NATC PO# p22193|10/3/2008|081003-3|NULL|y|clear colorless liquid|char of pineapple|NULL|NULL|0.20% in 15% sugar water w/ 0.20% citric acid|char of pineapple|n|NULL|NULL|NULL|y|refractive index: 1.4365 @ 22.1 C|NULL|NULL|1 x 43 lb pail|1.0297 @ 22.5 C
667|118a04|209330|Artificial Bakery/Brown Enhancer - K|0|NULL|NULL|NULL|NULL|NULL|50.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
668|193a57K|210826|Natural Strawberry Key -  - |0|NULL|NULL|NULL|NULL|NULL|50.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
669|197a126|210985|Natural Bourbon Vanilla Type Flavor WONF|0|NULL|NULL|NULL|NULL|NULL|50.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
670|188a49|211269|N&A Raspberry Type Flavor|0|NULL|NULL|NULL|NULL|NULL|200.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
671|US-V6909KA|206110|N&A French Vanilla Flavor - W.S.|4762|11/5/2008|10/28/2008|NULL|10/29/2008|Bridget McBride|63.00|0.00|lbs|grams|lbs|No|NULL|N/A|1|Marcelino|98.00%|081028-2|1|50-G Wheels|"Net Weight = 1 x 46# pail 

and 1 x 17# pail"|NULL|Yes|Yes|5757|Bay Valley Foods PO#240984|3/5/2008|080305-1|NULL|n|Cloudy orange brown liquid (standard clear)|eggy vanilla|NULL|NULL|0.20% in 15% sugar water|eggy vanilla|n|NULL|NULL|NULL|y|refractive index: 1.4831 @ 23.4 C|NULL|NULL|1 x 46 lb pail and 1 x 17 lb pail|1.1107 @ 24.2 C
672|US-V6909KB|206120|N&A French Vanilla Powder - PLATED|4762|11/5/2008|10/29/2008|NULL|10/30/2008|Bridget McBride|402.00|0.00|lbs|lbs|lbs|No|NULL|N/A|1|Marcelino|96.00%|081029-1|1|Ribbon Blender|Net Weight = 10 x 40# cartons and 1 x 2# carton|NULL|Yes|Yes|5762|Bay Valley Foods PO#240984|3/4/2008|080304-1|NULL|n|light brown powder|maple brown sugar|NULL|NULL|0.20% in 15% sugar water|maple brown sugar|n|NULL|NULL|NULL|y|NULL|NULL|15.24%|9 x 40 lb and 1 x 42 lb cartons|
673|170a20|211287|N&A Maple Type Flavor Powder - PLATED - |5182|10/27/2008|10/24/2008|NULL|10/24/2008|Bridget McBride|100.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|96.00%|081024-2|1|Ribbon Blender|Net Weight = 2 x 50# cartons|NULL|Yes|Yes|0|Axium Foods PO#12984|10/2/2008|081002-3|NULL|y|free flowing grey powder (standard less grey in color)|char of maple|NULL|NULL|0.50% in 15% sugar water|char of maple|n|NULL|NULL|NULL|y|used 170a06 as standard|NULL|3.08%|1 x 50 lb carton and 1 x 46.50 lb carton|
674|105a38K|210307|Natural Apple Flavor - K|0|NULL|NULL|NULL|NULL|NULL|50.00|0.00|grams|lbs|grams|No|NULL|NULL|1|NULL|99.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
675|195a50|205720|N&A Tiramisu Flavor - W.S.|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
676|193a05|205380|Natural Strawberry Cheesecake Flavor - W.S.|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
677|167a30|211230|Artificial Mango Flavor - W.S. - K|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
678|US-V6105rev|210886|N&A French Vanilla Flavor - W.S. - |4885|10/24/2008|10/22/2008|NULL|10/22/2008|Bridget McBride|43.00|0.00|lbs|grams|lbs|No|NULL|NULL|2|Jian|98.00%|081022-3|1|5-G Pail|Net Weight = 2 x 43# pails|NULL|Yes|Yes|5633|Gehl's Guernsey PO#120125|10/14/2008|081014-1|NULL|y|clear pale yellow liquid (standard slightly darker in yellow color)|char of vanilla|NULL|NULL|0.20% in 15% sugar water|char of vanilla|n|NULL|NULL|NULL|y|refractive index: 1.4509 @ 22.0 C|NULL|NULL|2 x 43 lb pails|1.0584 @ 22.3 C
679|177a101|211027|Natural Orange Oil (Organic Certified) - K|5214|11/5/2008|10/24/2008|NULL|10/24/2008|Bridget McBride|35.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Jian|99.75%|081024-1|1|5-G Pail|Net Weight = 1 x 35# pail|NULL|Yes|Yes|5706|Tazo Tea PO#13023|NULL|NULL|NULL|y|NULL|NULL|NULL|NULL|0.20% in 10% sugar water|NULL|n|NULL|NULL|NULL|y|Product QC'd as raw material on 9-8-08 (C&A lot #C03741ORG) and 9-3-08 (C&A lot #MD7433ORG).  Passed QC inspection at these times.|NULL|NULL|1 x 35 lb pail|0.8488 @ 20 C
680|167a15|210023|Natural Sweet Mango Type Flavor - W.S.|0|NULL|NULL|NULL|NULL|NULL|150.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
681|177a70|210940|Natural Orange Flavor - W.S. - K|0|NULL|NULL|NULL|NULL|NULL|0.00|0.00|NULL|lbs|grams|No|NULL|NULL|0|NULL|98.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
682|177a70|210940|Natural Orange Flavor - W.S. - K|5087|11/5/2008|11/3/2008|NULL|11/4/2008|Bridget McBride|4500.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Marcelino|99.90%|081103-1|1|250-G Jacketed Kettle|Net 12 x 375# drums|NULL|Yes|Yes|5823|po #2170 Seco|10/10/2008|081010-3|NULL|y|clear yellow liquid (new product brighter yellow)|char of orange|NULL|NULL|0.20% in 15% sugar water w/ 0.25% citric acid|char of orange|n|NULL|NULL|NULL|y|refractive index: 1.3866 @ 22.0 C|NULL|NULL|12 x 375 lb drums|0.8166 @ 22.3 C
683|US-F104K|202790|Artificial Furanone Replacement 10X in MCT - O.S.|4934|10/28/2008|10/23/2008|NULL|NULL|Bridget McBride|2.01|0.00|lbs|grams|grams|No|NULL|N/A|1|Jian|98.50%|081023-3|1|Stainless Steel mix pot|Intermediate to US-P8429|NULL|Yes|Yes|5684|Kelley Foods PO#15117|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
684|167a32|211311|N&A Mango Type Flavor|0|NULL|NULL|NULL|NULL|NULL|500.00|0.00|grams|lbs|grams|No|NULL|N/A|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
685|127a81|211315|N&A Cherry Type Flavor -  - |0|NULL|NULL|NULL|NULL|NULL|500.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
686|197a146|211305|N&A French Vanilla Flavor Powder - PLATED - |0|NULL|NULL|NULL|NULL|NULL|500.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
687|197a147|211310|N&A Franch Vanilla Flavor Powder - PLATED - K|0|NULL|NULL|NULL|NULL|NULL|500.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
688|361a03|202850|Natural Garlic Flavor Emulsion - W.S. - K|5185|11/14/2008|11/11/2008|NULL|NULL|Bridget McBride|344.00|0.00|lbs|lbs|lbs|No|NULL|NULL|2|Marcelino|98.00%|081111-2|1|50-G Wheels|Net Weight = 16  x 43# pails|NULL|Yes|Yes|5963|Harris & Ford PO#72676|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
689|116a50|207100|N&A Boysenberry Flavor - O.S. - K|5021|11/11/2008|11/4/2008|NULL|11/5/2008|Bridget McBride|39.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Jian/Marcelino|98.50%|081104-2|1|5-G Pail|Net Weight = 1 x 39# pail|NULL|Yes|Yes|5862|Parker Products PO#17381|3/10/2008|080310-1|NULL|y|colorless to very pale yellow liquid|char of boysenberry|NULL|NULL|0.20% in 15% sugar waterr|char of boysenberry|n|NULL|NULL|NULL|y|refractive index: 1.4667 @ 21.6 C|NULL|NULL|1 x 39 lb pail|0.9147 @ 22.0 C
690|127a11|201650|N&A Cherry Pepto-Bismol Type Flavor - W.S. - K|5173|11/3/2008|10/30/2008|NULL|10/30/2008|Bridget McBride|42.00|0.00|lbs|lbs|grams|Yes|NULL|NULL|4|Marcelino|98.00%|081030-1|1|50-G Wheels|Net 4 x 42# pails|NULL|Yes|Yes|5779|po #32025 Premium Ingredients|9/5/2008|080905-1|NULL|y|clear colorless liquid|char of cherry|NULL|NULL|0.20% in 15% sugar water|char of cherry, new product more fresh|n|NULL|NULL|NULL|y|refractive index: 1.4413 @ 20.3 C|NULL|NULL|4 x 42 lb pails|1.0368 @ 21.6 C
691|US-P8642|209595|Natural Peppermint Oil, Redistilled - O.S. - K|5069|10/28/2008|10/28/2008|NULL|NULL|Bridget McBride|9.80|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Marcelino|100.00%|081028-1|1|Stainless Steel mix pot|"Net Weight = 1 x 5.0# gallon jug 

1 x 4.8 gallon jug"|NULL|Yes|Yes|5739|Ruckers Makin Batch PO Verbal 10/27|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
693|361a03KB|210017|Natural Garlic Flavor Emulsion Flavor Key -  - K|5185|11/14/2008|11/11/2008|NULL|NULL|Bridget McBride|131.65|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|08111108|1|50-G Wheels|Intermediate to 361a03|NULL|Yes|Yes|5950|Harris & Ford PO#72676|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
694|201a43|210860|Artificial Butter Flavor - O.S. - K|4790|11/5/2008|10/31/2008|NULL|10/31/2008|Bridget McBride|38.00|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|081031-2|1|50-G Wheels|"Net Weight = 1 x 38# pails 



1 pail on PO#4500384178"|NULL|Yes|Yes|5814|Bunge Oils PO#4500377247/4500384178|10/15/2008|081015-4|NULL|y|clear yellow liquid|char of butter|NULL|NULL|1% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.4573 @ 21.1 C|NULL|NULL|1 x 38 lb pail|0.9288 @ 21.5 C
695|201a43K|210859|Artificial Butter Flavor Key - K|4790|11/5/2008|10/31/2008|NULL|NULL|Bridget McBride|7.75|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|081031-1|1|Stainless Steel mix pot|Intermediate to 201a43|NULL|Yes|Yes|5810|Bunge Oils PO#4500384178|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
696|177a100|210970|Natural Orange Flavor WONF -  - K|0|NULL|NULL|NULL|NULL|NULL|50.00|0.00|grams|lbs|grams|No|NULL|NULL|0|NULL|100.00%|NULL|1|NULL|NULL|NULL|No|No|0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|
697|201a18|210005|Artificial Butter Flavor (No Diacety Added) -  - K|4790|12/5/2008|12/4/2008|NULL|12/8/2008|Bridget McBride|860.00|0.00|lbs|lbs|lbs|No|NULL|NULL|1|Marcelino|98.00%|081204-1|1|250-G Jacketed Kettle|Net Weight = 20 x 43# pails|NULL|Yes|Yes|6373|Bunge Oils PO#4500384543|10/27/2008|081027-1|NULL|y|pale yellow liquid|char of butter|NULL|NULL|0.20% in 0.60% salt water|char of butter|n|NULL|NULL|NULL|y|refractive index: 1.3992 @ 20.9 C|NULL|NULL|20 x 43 lb pails|1.0417 @ 21.0 C
698|174a58|211331|Natural Peppermint Flavor - O.S.|5069|10/31/2008|10/30/2008|NULL|10/30/2008|Bridget McBride|15.00|0.00|kg|kg|kg|No|NULL|N/A|1|Jian|100.00%|081030-3|1|5-G Pail|Net Weight = 1 x 15 kilo pail|NULL|Yes|Yes|5799|Rucker's Makin Batch PO#verbal 10/29|NULL|NULL|NULL|NULL|clear colorless liquid|char of peppermint|NULL|NULL|1% ETOH, 0.10% in 15% sugar water|char of peppermint|NULL|NULL|NULL|NULL|y|Product QC'd  as raw material on 10-30-08.  C&A lot #MD5891- oil peppermint triple distilled Idaho type.  Passed QC inspection at this time.|NULL|NULL|1 x 15 kg|
699|201a43|210860|Artificial Butter Flavor - O.S. - K|4790|11/5/2008|11/5/2008|NULL|11/5/2008|Bridget McBride|38.00|0.00|lbs|grams|lbs|No|NULL|NULL|3|Marcelino|98.00%|081105-2|1|50-G Wheels|"Net Weight = 3 x 38# pails 

1 pail on PO#4500377247

2 pails on PO#4500384178"|NULL|Yes|Yes|5879|po #4500384178 bunge &377247|10/15/2008|081015-4|NULL|y|clear yellow liquid|char of butter|NULL|NULL|1% in soybean oil|char of butter|n|NULL|NULL|NULL|y|refractive index 1.4565 @ 22.5 C,|NULL|NULL|3 x 38 lb pails|0.9281 @ 23.0 C
700|131a36|209371|N&A Creamy Chocolate Flavor Powder - PLATED - K|4762|11/26/2008|11/19/2008|NULL|11/21/2008|Bridget McBride|303.34|0.00|lbs|lbs|lbs|No|NULL|NULL|3|Marcelino|96.00%|081120-1|1|NULL|Net Weight = 26 x 35# cartons|NULL|Yes|Yes|6144|Bay Valley Foods PO#241058|8/29/2008|080829-1|NULL|y|tan powder w/ brown specs|char of chocolate|NULL|NULL|0.20% in 15% sugar water|char of chocolate|n|NULL|NULL|NULL|y|DOM: 11-20-08|NULL|4.90%|26 x 35 lb poly lined cartons|
701|131a41K|209445|N&A Chocolate Flavor Oils - W.S. - K|4762|11/10/2008|11/10/2008|NULL|11/11/2008|Bridget McBride|192.05|0.00|lbs|grams|lbs|No|NULL|NULL|1|Marcelino|98.00%|081110-1|1|50-G Wheels|"Net Weight = 4 x 39# pails and 
1 x  36.05# pail 

Send to H. B Taylor for Spray Drying
Our PO# to HB Taylor is PO#83128
 

Send Maltol with this order"|NULL|Yes|Yes|5998|Bay Valley Foods Po#241058|8/20/2008|080820-2|NULL|n|red brown liquid (standard darker brown color)|char of chocolate, nutty|NULL|NULL|0.05% in 15% sugar water|char of chocolate, diacetyl more prominent in new product but expected as more fresh|n|NULL|NULL|NULL|y|refractive index: 1.3886 @ 21.7 C, lot # 081110-1, DOM: 11-10-08|NULL|NULL|4 x 39 lb and 1 x 36.05 lb pails|0.9457 @ 22.6 C
